OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
24676,20621,20621001,CESAR,LA PAZ,LAGUNA DE LOS INDIOS,INDF,UNIDAD VICTIMAS,NULL,NULL,20668.9490393,20,214507016.942383,126662.469324546
24677,20621,20621002,CESAR,LA PAZ,EL MILAGRO,INDF,UNIDAD VICTIMAS,NULL,NULL,4942.91514561,20,51371165.5546875,35585.3004846317
24678,13810,13810007,BOLÍVAR,TIQUISIO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1612.3779627,13,16591154.5654297,21987.0286438613
24679,68079,68079013,SANTANDER,BARICHARA,EL CAUCHO,INDF,CAS,NULL,NULL,493.33149097,68,5031968.12988281,11768.0200713104
24680,13670,13670074,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2246.91050875,13,22995746.4174805,23948.1798388754
24681,13670,13670075,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2605.95957492,13,26669517.8105469,25431.7385991905
24682,13670,13670083,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2293.42494354,13,23476199.9951172,29775.7280285949
24683,13655,13655027,BOLÍVAR,SAN JACINTO DEL CAUCA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2243.20279337,13,23046005.4731445,25634.0956748556
24684,68745,68745036,SANTANDER,SIMACOTA,LLANO GRANDE,INDF,CAS,NULL,NULL,472.55045887,68,4815878.453125,11429.1626465371
24685,68745,68745037,SANTANDER,SIMACOTA,LA LLANITA,INDF,CAS,NULL,NULL,231.94660644,68,2363919.68017578,8443.06292912393
24686,68745,68745038,SANTANDER,SIMACOTA,SANTA ANA DE OLVIDO,INDF,CAS,NULL,NULL,467.88621828,68,4768522.52246094,11061.6218926537
24687,68745,68745039,SANTANDER,SIMACOTA,LLANO GRANDE,INDF,CAS,NULL,NULL,423.30136818,68,4313759.04785156,15073.1479043739
24688,68895,68895004,SANTANDER,ZAPATOCA,EL BATAN,INDF,CAS,NULL,NULL,1578.25418451,68,16104153.4438477,22457.356560183
24689,68895,68895011,SANTANDER,ZAPATOCA,PALO BLANCO,INDF,CAS,NULL,NULL,1006.79915013,68,10279380.6220703,16464.9486311097
24690,20621,20621003,CESAR,LA PAZ,GUAYMARAL,INDF,UNIDAD VICTIMAS,NULL,NULL,20073.8742389,20,208453540.313477,68224.7558459365
24691,20621,20621005,CESAR,LA PAZ,VARASBLANCAS,INDF,UNIDAD VICTIMAS,NULL,NULL,13621.5490371,20,141640023.787109,73315.2383385901
24692,68079,68079015,SANTANDER,BARICHARA,BUTAREGUA,INDF,CAS,NULL,NULL,661.69532636,68,6751157.64306641,13261.1169571907
24693,44650,44650018,LA GUAJIRA,SAN JUAN DEL CESAR,LAS JUNTAS,INDF,UNIDAD VICTIMAS,NULL,NULL,5232.81332836,44,54563193.5576172,42596.6785219461
24694,44650,44650019,LA GUAJIRA,SAN JUAN DEL CESAR,LOMA DEL POTERO,INDF,UNIDAD VICTIMAS,NULL,NULL,778.34272285,44,8120473.11230469,13673.5605981718
24695,44650,44650020,LA GUAJIRA,SAN JUAN DEL CESAR,LOS CARDONES,INDF,UNIDAD VICTIMAS,NULL,NULL,584.65583156,44,6097664.19433594,10578.4433767484
24696,13655,13655023,BOLÍVAR,SAN JACINTO DEL CAUCA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1662.31931981,13,17070877.8061523,25410.1093940873
24697,13688,13688011,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1773.22911724,13,18175730.277832,23635.2829051927
24698,13688,13688026,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1562.21162307,13,16002597.5341797,22347.0068815176
24699,13688,13688029,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2007.37557493,13,20559156.765625,22659.0216072469
24700,20001,20001000,CESAR,VALLEDUPAR,CHEMESQUEMENA,INDF,UNIDAD VICTIMAS,NULL,NULL,18073.0060296,20,188435858.724609,60613.8641154589
24701,08573,08573001,ATLÁNTICO,PUERTO COLOMBIA,LA PLAYA,INDF,DANE,NULL,NULL,7546.56910557,08,78792678.2929688,66512.022400217
24702,08001,8001001,ATLÁNTICO,BARRANQUILLA,SIN DEFINIR,INDF,esri,NULL,NULL,498.47094743,08,5204196.13867188,13967.8439887867
24703,08001,8001002,ATLÁNTICO,BARRANQUILLA,SIN DEFINIR,INDF,esri,NULL,NULL,2203.79750301,08,23002993.5742188,31482.0422179371
24704,08433,08433001,ATLÁNTICO,MALAMBO,TAMARINDO,INDF,esri,NULL,NULL,2075.18433249,08,21642977.2705078,25692.1051043583
24705,08433,08433002,ATLÁNTICO,MALAMBO,MONTE CRISTO,INDF,esri,NULL,NULL,1937.93817052,08,20215273.1181641,28515.6149327852
24706,44650,44650021,LA GUAJIRA,SAN JUAN DEL CESAR,LOS HATICOS,INDF,UNIDAD VICTIMAS,NULL,NULL,8070.56119537,44,84101775.6103516,58897.7050736411
24707,08638,08638016,ATLÁNTICO,SABANALARGA,EL CORTIJO,INDF,esri,NULL,NULL,2325.8760435,08,24210283.9814453,23453.2953400286
24708,08638,08638018,ATLÁNTICO,SABANALARGA,SIN DEFINIR,INDF,esri,NULL,NULL,2176.38239319,08,22671597.8486328,27000.984921713
24709,13688,13688015,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1951.31004847,13,19997674.8193359,19735.8340473565
24710,13670,13670049,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2038.74264934,13,20881522.6298828,23116.0190548801
24711,13688,13688073,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2374.97253466,13,24322318.425293,24193.2214742134
24712,13688,13688074,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1827.95798986,13,18749101.9482422,22060.4740621392
24713,13688,13688075,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2545.7548369,13,26098538.1831055,28582.0857953331
24714,13688,13688076,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2087.28982619,13,21413297.3266602,24998.1089285215
24715,13688,13688077,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1863.58455529,13,19117900.9926758,23268.1734627237
24716,13688,13688078,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1282.10579181,13,13150734.7851562,24774.882081344
24717,13688,13688079,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1841.46220536,13,18884704.4208984,24587.5468095574
24718,08433,08433004,ATLÁNTICO,MALAMBO,CARACOLI,INDF,esri,NULL,NULL,2329.64823754,08,24302351.90625,35308.3547126928
24719,08634,08634001,ATLÁNTICO,SABANAGRANDE,SAN PABLO,INDF,esri,NULL,NULL,1910.30843777,08,19920973.3271484,25961.0490623498
24720,08634,08634002,ATLÁNTICO,SABANAGRANDE,MERCEDES,INDF,esri,NULL,NULL,1997.25459315,08,20824400.1621094,32897.873631797
24721,08296,08296001,ATLÁNTICO,GALAPA,MENGUA,INDF,esri,NULL,NULL,2151.57017453,08,22444708.8300781,23383.983656645
24722,08296,08296002,ATLÁNTICO,GALAPA,LA SIERRA,INDF,esri,NULL,NULL,2045.01678973,08,21333172.9160156,30600.1118188242
24723,08296,08296003,ATLÁNTICO,GALAPA,SEVILLA,INDF,esri,NULL,NULL,1621.99590243,08,16923947.5791016,19444.2654347309
24724,08296,08296004,ATLÁNTICO,GALAPA,SIN DEFINIR,INDF,esri,NULL,NULL,1791.92363023,08,18698856.6015625,25350.6671042844
24725,08296,08296005,ATLÁNTICO,GALAPA,LAS PETRONITAS,INDF,esri,NULL,NULL,1660.21459488,08,17325601.4160156,33163.3648107695
24726,08558,08558001,ATLÁNTICO,POLONUEVO,SAN PABLO,INDF,esri,NULL,NULL,2555.89549426,08,26649708.3222656,28084.6434330465
24727,08558,08558002,ATLÁNTICO,POLONUEVO,ZORRITA,INDF,esri,NULL,NULL,2684.3553107,08,27983461.8427734,31392.401441852
24728,08558,08558003,ATLÁNTICO,POLONUEVO,TIERRA NUEVA,INDF,esri,NULL,NULL,2233.37185018,08,23277613.5419922,30217.8839639757
24729,08078,08078001,ATLÁNTICO,BARANOA,LAS PALMITAS,INDF,esri,NULL,NULL,2157.48983137,08,22486809.1230469,32969.9277853148
24730,13894,13894003,BOLÍVAR,ZAMBRANO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1946.32506693,13,20153183.1005859,25791.4765023003
24731,13894,13894007,BOLÍVAR,ZAMBRANO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2111.06908464,13,21876294.2207031,24166.208660732
24732,13894,13894008,BOLÍVAR,ZAMBRANO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2179.53336794,13,22567521.4941406,26594.4505949163
24733,13894,13894009,BOLÍVAR,ZAMBRANO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1888.04993394,13,19550579.8535156,25922.4267451746
24734,20001,20001002,CESAR,VALLEDUPAR,LOS VENADOS,INDF,UNIDAD VICTIMAS,NULL,NULL,35298.8360259,20,366146660.107422,110995.8092587
24735,20001,20001003,CESAR,VALLEDUPAR,CARACOLI,INDF,UNIDAD VICTIMAS,NULL,NULL,19180.426205,20,199193978.931641,109396.545707624
24736,08520,08520001,ATLÁNTICO,PALMAR DE VARELA,SIN DEFINIR,INDF,esri,NULL,NULL,2103.1024152,08,21912894.5947266,27511.0973594593
24737,08520,08520002,ATLÁNTICO,PALMAR DE VARELA,SIN DEFINIR,INDF,esri,NULL,NULL,2312.58279793,08,24094392.0966797,23614.8099121358
24738,08520,08520003,ATLÁNTICO,PALMAR DE VARELA,SIN DEFINIR,INDF,esri,NULL,NULL,2253.96668194,08,23489963.2763672,24396.6581374488
24739,08520,08520004,ATLÁNTICO,PALMAR DE VARELA,SIN DEFINIR,INDF,esri,NULL,NULL,2422.66506475,08,25245162.0263672,36092.9640628959
24740,08560,08560001,ATLÁNTICO,PONEDERA,SIN DEFINIR,INDF,esri,NULL,NULL,3037.14408727,08,31623424.1865234,31464.5884967535
24741,08560,08560002,ATLÁNTICO,PONEDERA,SIN DEFINIR,INDF,esri,NULL,NULL,1530.72167358,08,15936368.3818359,20864.879598423
24742,08560,08560003,ATLÁNTICO,PONEDERA,SIN DEFINIR,INDF,esri,NULL,NULL,2309.19952356,08,24039072.0361328,25388.8130967243
24743,08560,08560005,ATLÁNTICO,PONEDERA,NUEVO SANTA RITA,INDF,esri,NULL,NULL,2164.29088312,08,22536211.5810547,23417.2922165695
24744,08560,08560006,ATLÁNTICO,PONEDERA,GUAYEPO,INDF,esri,NULL,NULL,2182.64270581,08,22731621.0429688,27269.4472053108
24745,08560,08560007,ATLÁNTICO,PONEDERA,MOJAN,INDF,esri,NULL,NULL,2453.35097808,08,25554203.125,25926.9111661505
24746,08560,08560008,ATLÁNTICO,PONEDERA,CUMACO,INDF,esri,NULL,NULL,2303.48967286,08,23999017.7675781,34633.8507514081
24747,08560,08560009,ATLÁNTICO,PONEDERA,CHARCO SUCIO,INDF,esri,NULL,NULL,2473.0249308,08,25757594.0634766,39907.3445194737
24748,08141,08141001,ATLÁNTICO,CANDELARIA,SIN DEFINIR,INDF,esri,NULL,NULL,2087.00493565,08,21724519.7070312,25059.6115786597
24749,13810,13810008,BOLÍVAR,TIQUISIO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2098.36605826,13,21582705.8647461,19890.7807708517
24750,13670,13670052,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1479.59511896,13,15152756.8701172,19624.3516137135
24751,13670,13670084,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1889.42889777,13,19338412.472168,19868.2084794512
24752,13670,13670100,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,765.88577631,13,7842107.12207031,14148.6885126299
24753,13657,13657001,BOLÍVAR,SAN JUAN NEPOMUCENO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2119.02278898,13,21966651.921875,26425.0462336648
24754,13657,13657002,BOLÍVAR,SAN JUAN NEPOMUCENO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2159.27832887,13,22392574.9326172,24076.0054043167
24755,13657,13657003,BOLÍVAR,SAN JUAN NEPOMUCENO,PELA EL OJO,INDF,ESRI,NULL,NULL,1852.45460365,13,19214073.9648438,30630.3279722872
24756,68745,68745043,SANTANDER,SIMACOTA,EL INDIO BAJO,INDF,CAS,NULL,NULL,1030.5278317,68,10508326.6230469,14076.0435490329
24757,68895,68895015,SANTANDER,ZAPATOCA,LA PEÑA,INDF,CAS,NULL,NULL,534.24985252,68,5450780.59179688,11060.7150466478
24758,68079,68079004,SANTANDER,BARICHARA,PARAMITO,INDF,CAS,NULL,NULL,737.09980565,68,7516525.49169922,11763.7217703835
24759,68079,68079005,SANTANDER,BARICHARA,EL SALITRE,INDF,CAS,NULL,NULL,345.16628021,68,3520221.20214844,9715.30919202279
24760,13810,13810009,BOLÍVAR,TIQUISIO,COLORADO,INDF,ESRI,NULL,NULL,1724.47028206,13,17753196.4794922,20921.7516151769
24761,68079,68079016,SANTANDER,BARICHARA,CARARE,INDF,CAS,NULL,NULL,632.36257876,68,6451185.18994141,12844.7271204583
24762,13670,13670085,BOLÍVAR,SAN PABLO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1845.03689794,13,18880705.9394531,29993.3284778293
24763,13655,13655025,BOLÍVAR,SAN JACINTO DEL CAUCA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1586.5327662,13,16288105.6826172,23569.252409937
24764,68745,68745044,SANTANDER,SIMACOTA,TROCHAS AL MEDIO,INDF,CAS,NULL,NULL,703.60120204,68,7174659.48242188,12841.7121941401
24765,68745,68745033,SANTANDER,SIMACOTA,SANTA ANA DE LAS FLOREZ,INDF,CAS,NULL,NULL,476.4625607,68,4856931.86621094,8780.97013485835
24766,13688,13688030,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1668.19795397,13,17085788.2822266,23672.0766314015
24767,20001,20001001,CESAR,VALLEDUPAR,VALLEDUPAR CABECERA MUNICIPAL,INDF,UNIDAD VICTIMAS,NULL,NULL,22183.8261405,20,230866419.758789,90940.0422387211
24768,20001,20001004,CESAR,VALLEDUPAR,VILLA GERMANIA,INDF,UNIDAD VICTIMAS,NULL,NULL,32810.0711715,20,340940189.481445,97041.0475931576
24769,20001,20001005,CESAR,VALLEDUPAR,AZUCAR BUENA,INDF,UNIDAD VICTIMAS,NULL,NULL,26363.57613,20,274176436.34375,107492.289068248
24770,20001,20001006,CESAR,VALLEDUPAR,GUATAPURI,INDF,UNIDAD VICTIMAS,NULL,NULL,60685.7569137,20,632281048.737305,205944.993891411
24771,20001,20001007,CESAR,VALLEDUPAR,ATANQUEZ,INDF,UNIDAD VICTIMAS,NULL,NULL,25277.3997377,20,263533538.023438,89406.74632933
24772,20001,20001008,CESAR,VALLEDUPAR,BADILLO,INDF,UNIDAD VICTIMAS,NULL,NULL,15084.4262543,20,157120710.34375,85441.6210656716
24773,20001,20001009,CESAR,VALLEDUPAR,VALENCIA DE JESUS,INDF,UNIDAD VICTIMAS,NULL,NULL,35948.1683175,20,373621282.395508,131180.130995059
24774,20001,20001010,CESAR,VALLEDUPAR,AGUAS BLANCAS,INDF,UNIDAD VICTIMAS,NULL,NULL,53293.5463684,20,553669000.070312,134115.767425999
24775,20001,20001011,CESAR,VALLEDUPAR,MARIANGOLA,INDF,UNIDAD VICTIMAS,NULL,NULL,37413.2923447,20,388296171.613281,159123.595361956
24776,20001,20001012,CESAR,VALLEDUPAR,RIO SECO,INDF,UNIDAD VICTIMAS,NULL,NULL,36404.4652372,20,378979874.727539,121244.308677039
24777,44650,44650001,LA GUAJIRA,SAN JUAN DEL CESAR,CARACOLI,INDF,UNIDAD VICTIMAS,NULL,NULL,4229.57288389,44,44146039.5849609,32630.7266561652
24778,44650,44650003,LA GUAJIRA,SAN JUAN DEL CESAR,EL CANEY,INDF,UNIDAD VICTIMAS,NULL,NULL,990.89452673,44,10339201.2324219,17343.6132347894
24779,44650,44650005,LA GUAJIRA,SAN JUAN DEL CESAR,EL LIMON,INDF,UNIDAD VICTIMAS,NULL,NULL,1325.07020254,44,13829009.1669922,17040.9279229987
24780,68079,68079019,SANTANDER,BARICHARA,GUAYABAL,INDF,CAS,NULL,NULL,684.77200078,68,6983414.51855469,12896.4343742426
24781,68079,68079012,SANTANDER,BARICHARA,SAN JOSE ALTO,INDF,CAS,NULL,NULL,576.9370264,68,5883933.04150391,14623.795586275
24782,13655,13655026,BOLÍVAR,SAN JACINTO DEL CAUCA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1646.15324614,13,16915681.8466797,19897.7374432475
24783,13650,13650001,BOLÍVAR,SAN FERNANDO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1990.34107991,13,20538625.3256836,30498.9094878131
24784,13650,13650002,BOLÍVAR,SAN FERNANDO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1595.54577968,13,16466149.5761719,27748.3583218648
24785,13650,13650004,BOLÍVAR,SAN FERNANDO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1932.7481559,13,19947213.4731445,33173.6562774012
24786,13688,13688017,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2123.60107986,13,21742371.8481445,20840.9840780941
24787,13442,13442004,BOLÍVAR,MARIA LA BAJA,CORREA,INDF,UNIDAD VICTIMAS,NULL,NULL,5184.80342761,13,53784430.3603516,34124.1748379057
24788,13442,13442005,BOLÍVAR,MARIA LA BAJA,COLU,INDF,UNIDAD VICTIMAS,NULL,NULL,1706.78558689,13,17709324.3115234,19059.5953938977
24789,13442,13442006,BOLÍVAR,MARIA LA BAJA,MAJAGUA-SAN PABLO,INDF,UNIDAD VICTIMAS,NULL,NULL,4180.47202133,13,43375346.4716797,39613.1449251063
24790,13442,13442010,BOLÍVAR,MARIA LA BAJA,SAN JOSE DEL PLAYON,INDF,UNIDAD VICTIMAS,NULL,NULL,5616.75520242,13,58219803.0224609,46022.1896432637
24791,47660,47660002,MAGDALENA,SABANAS DE SAN ÁNGEL,SAN JOSÉ,INDF,DEFENSORIA,NULL,NULL,15169.8833893,47,157445744.826172,78348.227694374
24792,47660,47660003,MAGDALENA,SABANAS DE SAN ÁNGEL,FLORES DE MARIA,INDF,DEFENSORIA,NULL,NULL,5552.99267959,47,57692776.6845703,38974.5390993085
24793,47660,47660004,MAGDALENA,SABANAS DE SAN ÁNGEL,SAN MARTÍN,INDF,DEFENSORIA,NULL,NULL,8153.80461577,47,84681643.671875,54678.4320586895
24794,47660,47660005,MAGDALENA,SABANAS DE SAN ÁNGEL,MONTERUBIO,INDF,DEFENSORIA,NULL,NULL,24507.9613598,47,254687599.768555,109163.362565116
24795,47660,47660006,MAGDALENA,SABANAS DE SAN ÁNGEL,MARQUETALIA,INDF,DEFENSORIA,NULL,NULL,10084.3534755,47,104743899.194336,61247.9869109253
24796,47660,47660007,MAGDALENA,SABANAS DE SAN ÁNGEL,LAS  MARIAS,INDF,DEFENSORIA,NULL,NULL,12339.1312929,47,128005404.46875,75857.4100892851
24797,47660,47660008,MAGDALENA,SABANAS DE SAN ÁNGEL,PALMIRA,INDF,DEFENSORIA,NULL,NULL,12409.3928852,47,128838306.625977,64248.5206228268
24798,47660,47660009,MAGDALENA,SABANAS DE SAN ÁNGEL,LA SABANA,INDF,DEFENSORIA,NULL,NULL,12375.6310496,47,128458859.698242,60133.4898013064
24799,47170,47170000,MAGDALENA,CHIVOLO,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,10414.7430754,47,108103070.171875,54320.1426901942
24800,47170,47170001,MAGDALENA,CHIVOLO,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,11156.3768162,47,115823852.852539,63449.5136770739
24801,47170,47170002,MAGDALENA,CHIVOLO,LA ESTRELLA,INDF,DEFENSORIA,NULL,NULL,9911.16702248,47,102934478.982422,59144.2927056303
24802,47170,47170003,MAGDALENA,CHIVOLO,PUEBLO NUEVO,INDF,DEFENSORIA,NULL,NULL,12053.20277,47,125164806.076172,65183.8361897142
24803,47170,47170004,MAGDALENA,CHIVOLO,RESTREPO,INDF,DEFENSORIA,NULL,NULL,10214.1383675,47,105996566.739258,87821.6115230153
24804,47798,47798000,MAGDALENA,TENERIFE,SANTA INES,INDF,DEFENSORIA,NULL,NULL,10355.5748193,47,107422196.670898,56061.4025106247
24805,08758,08758001,ATLÁNTICO,SOLEDAD,SAN JOSÉ,INDF,esri,NULL,NULL,1759.14977095,08,18355692.2089844,18296.7848064043
24806,08078,08078002,ATLÁNTICO,BARANOA,CAMPECHE,INDF,esri,NULL,NULL,2359.652076,08,24597219.6054688,39268.4385916648
24807,08078,08078003,ATLÁNTICO,BARANOA,SIBARCO,INDF,esri,NULL,NULL,2242.76727736,08,23383885.3925781,34967.3190754788
24808,08078,08078004,ATLÁNTICO,BARANOA,PITAL,INDF,esri,NULL,NULL,4790.39706019,08,49957531.8466797,37724.7933114565
24809,08849,08849001,ATLÁNTICO,USIACURI,SABANITAS,INDF,esri,NULL,NULL,1920.47752791,08,20019530.1269531,25716.6521331556
24810,08849,08849002,ATLÁNTICO,USIACURI,ARROYO HONDO,INDF,esri,NULL,NULL,2066.68519542,08,21541603.2822266,24322.091558642
24811,08849,08849003,ATLÁNTICO,USIACURI,EL SALADO,INDF,esri,NULL,NULL,2117.7937528,08,22068302.9375,25081.3493677274
24812,08849,08849004,ATLÁNTICO,USIACURI,EL PALMARITO,INDF,esri,NULL,NULL,1995.87237735,08,20798365.9716797,26563.9751280031
24813,08849,08849005,ATLÁNTICO,USIACURI,LURIZA,INDF,esri,NULL,NULL,1751.55162778,08,18256077.1503906,24908.041870377
24814,08638,08638001,ATLÁNTICO,SABANALARGA,GALLEGO,INDF,esri,NULL,NULL,2113.08258699,08,21999620.375,29642.697952331
24815,08638,08638003,ATLÁNTICO,SABANALARGA,SIN DEFINIR,INDF,esri,NULL,NULL,2078.03126327,08,21650832.5693359,27569.7788875582
24816,08638,08638004,ATLÁNTICO,SABANALARGA,ISABEL LOPEZ,INDF,esri,NULL,NULL,2200.58230584,08,22925796.0488281,28133.1258126333
24817,08638,08638005,ATLÁNTICO,SABANALARGA,SIN DEFINIR,INDF,esri,NULL,NULL,2194.64150179,08,22859770.6015625,34540.7321425712
24818,08638,08638006,ATLÁNTICO,SABANALARGA,COLMBIA,INDF,esri,NULL,NULL,2499.06781841,08,26030676.5625,31309.262883995
24819,08638,08638007,ATLÁNTICO,SABANALARGA,MOLINERO,INDF,esri,NULL,NULL,2197.27896982,08,22884928.8564453,24940.7184283549
24820,08638,08638008,ATLÁNTICO,SABANALARGA,CASCAJAL,INDF,esri,NULL,NULL,2555.18844143,08,26611400.0800781,27905.0550931617
24821,44650,44650024,LA GUAJIRA,SAN JUAN DEL CESAR,SABANA DE JOAQUIN,INDF,UNIDAD VICTIMAS,NULL,NULL,748.30097722,44,7810643.5078125,26688.5956279741
24822,44650,44650025,LA GUAJIRA,SAN JUAN DEL CESAR,SABANA GRANDE,INDF,UNIDAD VICTIMAS,NULL,NULL,1664.96937513,44,17364514.6367188,36254.4273772103
24823,44650,44650026,LA GUAJIRA,SAN JUAN DEL CESAR,SAN JUAN DEL CESAR,INDF,UNIDAD VICTIMAS,NULL,NULL,692.20404225,44,7215495.82128906,11899.1120985855
24824,44650,44650027,LA GUAJIRA,SAN JUAN DEL CESAR,TOCAPALMA,INDF,UNIDAD VICTIMAS,NULL,NULL,1463.70880127,44,15253080.1806641,26037.6631227098
24825,13688,13688020,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2054.85577264,13,21054177.7734375,20752.2165443766
24826,13670,13670053,BOLÍVAR,SAN PABLO,EL JARDIN,INDF,ESRI,NULL,NULL,2058.70545967,13,21083306.4077148,26232.654051779
24827,47798,47798001,MAGDALENA,TENERIFE,REAL DEL OBISPO,INDF,DEFENSORIA,NULL,NULL,11421.9651905,47,118445357.894531,74226.4999936345
24828,47798,47798002,MAGDALENA,TENERIFE,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,12689.9941289,47,131611263.18457,55523.2413591889
24829,47798,47798003,MAGDALENA,TENERIFE,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,14896.3272852,47,154429995.298828,53938.3171510195
24830,47541,47541000,MAGDALENA,PEDRAZA,BOMBA,INDF,DEFENSORIA,NULL,NULL,5035.26936446,47,52288133.0507812,64014.8111307007
24831,47541,47541001,MAGDALENA,PEDRAZA,HEREDIA,INDF,DEFENSORIA,NULL,NULL,12518.1411543,47,129978222.972656,72146.5081321006
24832,47541,47541002,MAGDALENA,PEDRAZA, BAHIAHONDA,INDF,DEFENSORIA,NULL,NULL,13249.8687852,47,137597223.739258,63746.624185665
24833,47161,47161000,MAGDALENA,CERRO DE SAN ANTONIO,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,3982.21713257,47,41384440.6357422,73164.5830730581
24834,47161,47161001,MAGDALENA,CERRO DE SAN ANTONIO,PUERTO NINO,INDF,DEFENSORIA,NULL,NULL,8891.36332459,47,92412525.2597656,120927.545546933
24835,47161,47161002,MAGDALENA,CERRO DE SAN ANTONIO,CONCEPCION,INDF,DEFENSORIA,NULL,NULL,6002.29075156,47,62381988.9785156,47245.8628055786
24836,47675,47675000,MAGDALENA,SALAMINA,CARMEN DEL MAGDALENA,INDF,DEFENSORIA,NULL,NULL,6282.38330628,47,65405486.0966797,40237.3046178652
24837,47675,47675001,MAGDALENA,SALAMINA,CAMPO ALEGRE,INDF,DEFENSORIA,NULL,NULL,10593.2395008,47,110238919.316406,57424.9014101398
24838,47745,47745000,MAGDALENA,SITIONUEVO,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,11546.7335599,47,120511090.820312,91359.4703428121
24839,47745,57745001,MAGDALENA,SITIONUEVO,LA PLAYITA,INDF,DEFENSORIA,NULL,NULL,11257.2004373,47,117572683.25,52719.9733563052
24840,47745,67745002,MAGDALENA,SITIONUEVO,SIN DEFINIR,INDF,DEFENSORIA,NULL,NULL,11468.5951855,47,119739347.860352,73220.7909623694
24841,13894,13894010,BOLÍVAR,ZAMBRANO,TORNOVAN,INDF,ESRI,NULL,NULL,2051.95550911,13,21256403.0205078,25072.896066264
24842,13894,13894011,BOLÍVAR,ZAMBRANO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2106.65267669,13,21817070.5859375,23705.4522144989
24843,13894,13894012,BOLÍVAR,ZAMBRANO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2625.59005424,13,27211541.1132812,26964.0393991293
24844,13688,13688071,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2110.73918483,13,21619672.9335938,22447.0605148772
24845,13688,13688072,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,1762.78402875,13,18054808.3935547,22416.944958037
